GEO_ID,Geographic Area Name,Total Population,Preschool,Gradeschooler,Teen,Old People,White,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Preschool Percent,Gradeschooler Percent,Teen Percent,Old People Percent,White Percent,Black or African American alone Percent,Asian alone Percent
1500000US550590015003,"Block Group 3, Census Tract 15, Kenosha County, Wisconsin",413,0,13,44,82,368,21,16,0,0,0,0,0.031476998,0.10653753,0.198547215,0.891041162,0.050847458,0
1500000US550590015004,"Block Group 4, Census Tract 15, Kenosha County, Wisconsin",666,0,120,84,175,652,0,7,0,0,1.58E-05,0,0.18018018,0.126126126,0.262762763,0.978978979,0,0
1500000US550590015005,"Block Group 5, Census Tract 15, Kenosha County, Wisconsin",1084,76,192,131,153,750,75,151,9,0,1.19E-05,0.070110701,0.177121771,0.120848708,0.141143911,0.691881919,0.069188192,0.008302583
1500000US550590016001,"Block Group 1, Census Tract 16, Kenosha County, Wisconsin",855,43,79,100,156,208,419,120,0,0,5.47E-05,0.050292398,0.092397661,0.116959064,0.18245614,0.243274854,0.49005848,0
1500000US550590016002,"Block Group 2, Census Tract 16, Kenosha County, Wisconsin",1406,170,197,163,96,735,563,19,0,1.01E-06,1.67E-05,0.120910384,0.140113798,0.115931721,0.068278805,0.522759602,0.400426743,0
1500000US550590016003,"Block Group 3, Census Tract 16, Kenosha County, Wisconsin",1129,114,150,110,98,948,63,12,0,0,0,0.100974314,0.132860939,0.097431355,0.08680248,0.839681134,0.055801594,0
1500000US550590017001,"Block Group 1, Census Tract 17, Kenosha County, Wisconsin",845,48,105,94,94,669,11,0,41,0,0.000120444,0.056804734,0.124260355,0.111242604,0.111242604,0.791715976,0.013017751,0.04852071
1500000US550590017002,"Block Group 2, Census Tract 17, Kenosha County, Wisconsin",809,73,135,37,166,600,146,0,0,0,7.79E-05,0.090234858,0.166872682,0.045735476,0.205191595,0.741656366,0.180469716,0
1500000US550590017003,"Block Group 3, Census Tract 17, Kenosha County, Wisconsin",1008,122,183,92,123,808,185,0,0,0,8.86E-06,0.121031746,0.181547619,0.091269841,0.12202381,0.801587302,0.183531746,0
1500000US550590018001,"Block Group 1, Census Tract 18, Kenosha County, Wisconsin",921,35,100,45,226,693,114,1,17,0,0,0.038002172,0.108577633,0.048859935,0.245385451,0.752442997,0.123778502,0.018458198
1500000US550590018002,"Block Group 2, Census Tract 18, Kenosha County, Wisconsin",1223,132,157,49,219,1039,39,16,0,0,4.55E-05,0.107931316,0.128372854,0.040065413,0.179067866,0.849550286,0.031888798,0
1500000US550590019001,"Block Group 1, Census Tract 19, Kenosha County, Wisconsin",929,21,70,18,494,890,10,0,0,3.36E-05,0,0.022604952,0.075349839,0.019375673,0.531754575,0.958019376,0.010764263,0
1500000US550590019002,"Block Group 2, Census Tract 19, Kenosha County, Wisconsin",741,25,115,34,141,688,9,0,0,0,0,0.033738192,0.155195682,0.045883941,0.190283401,0.928475034,0.012145749,0
1500000US550590019003,"Block Group 3, Census Tract 19, Kenosha County, Wisconsin",1139,172,139,51,269,1078,0,11,10,0,1.16E-05,0.151009658,0.122036874,0.044776119,0.236172081,0.946444249,0,0.008779631
1500000US550590020001,"Block Group 1, Census Tract 20, Kenosha County, Wisconsin",979,46,106,49,292,962,0,0,0,6.26E-06,0,0.046986721,0.108273749,0.050051073,0.298263534,0.982635342,0,0
1500000US550590020002,"Block Group 2, Census Tract 20, Kenosha County, Wisconsin",1997,35,117,160,562,1964,0,0,33,0,0,0.017526289,0.058587882,0.08012018,0.281422133,0.983475213,0,0.016524787
1500000US550590020003,"Block Group 3, Census Tract 20, Kenosha County, Wisconsin",2735,74,359,158,454,2577,0,0,60,0,0,0.027056673,0.131261426,0.057769653,0.165996344,0.942230347,0,0.021937843
1500000US550590021001,"Block Group 1, Census Tract 21, Kenosha County, Wisconsin",978,124,76,15,300,937,0,0,5,0,0,0.126789366,0.077709611,0.015337423,0.306748466,0.95807771,0,0.005112474
1500000US550590021002,"Block Group 2, Census Tract 21, Kenosha County, Wisconsin",693,0,53,24,157,627,34,0,0,0,0,0,0.076479076,0.034632035,0.226551227,0.904761905,0.049062049,0
1500000US550590021003,"Block Group 3, Census Tract 21, Kenosha County, Wisconsin",2430,160,449,74,337,1686,467,0,93,0,2.90E-05,0.065843621,0.184773663,0.030452675,0.138683128,0.69382716,0.19218107,0.038271605
1500000US550590021004,"Block Group 4, Census Tract 21, Kenosha County, Wisconsin",971,36,175,81,266,743,152,0,0,0,0,0.03707518,0.180226571,0.083419156,0.273944387,0.765190525,0.15653965,0
1500000US550590022001,"Block Group 1, Census Tract 22, Kenosha County, Wisconsin",868,48,149,32,160,740,89,0,0,0,3.32E-05,0.055299539,0.171658986,0.036866359,0.184331797,0.852534562,0.102534562,0
1500000US550590022002,"Block Group 2, Census Tract 22, Kenosha County, Wisconsin",1311,72,229,73,333,1135,124,0,0,0,3.03E-05,0.054919908,0.17467582,0.055682685,0.254004577,0.865751335,0.094584287,0
1500000US550590022003,"Block Group 3, Census Tract 22, Kenosha County, Wisconsin",1220,87,141,21,282,1085,21,8,0,0,4.03E-06,0.071311475,0.11557377,0.017213115,0.231147541,0.889344262,0.017213115,0
1500000US550590023001,"Block Group 1, Census Tract 23, Kenosha County, Wisconsin",871,0,255,14,236,766,0,0,0,0,0,0,0.292766935,0.016073479,0.270952928,0.879448909,0,0
1500000US550590023002,"Block Group 2, Census Tract 23, Kenosha County, Wisconsin",738,81,54,0,71,738,0,0,0,0,0,0.109756098,0.073170732,0,0.096205962,1,0,0
1500000US550590023003,"Block Group 3, Census Tract 23, Kenosha County, Wisconsin",1790,113,80,88,608,1736,0,0,0,0,1.69E-05,0.063128492,0.044692737,0.049162011,0.339664804,0.969832402,0,0
1500000US550590023004,"Block Group 4, Census Tract 23, Kenosha County, Wisconsin",1096,30,12,24,376,1035,45,0,16,0,0,0.027372263,0.010948905,0.02189781,0.343065693,0.944343066,0.041058394,0.01459854
1500000US550590023005,"Block Group 5, Census Tract 23, Kenosha County, Wisconsin",1536,207,228,0,408,960,386,40,34,0,3.81E-05,0.134765625,0.1484375,0,0.265625,0.625,0.251302083,0.022135417
1500000US550590024001,"Block Group 1, Census Tract 24, Kenosha County, Wisconsin",1401,90,310,82,314,1389,12,0,0,0,0,0.064239829,0.221270521,0.058529622,0.224125625,0.99143469,0.00856531,0
1500000US550590024002,"Block Group 2, Census Tract 24, Kenosha County, Wisconsin",1387,68,31,152,536,1201,23,0,0,0,8.47E-05,0.049026676,0.022350397,0.109589041,0.386445566,0.865897621,0.016582552,0
1500000US550590024003,"Block Group 3, Census Tract 24, Kenosha County, Wisconsin",2097,82,340,116,644,1954,47,0,96,0,0,0.039103481,0.162136385,0.05531712,0.307105389,0.931807344,0.022412971,0.045779685
1500000US550590025001,"Block Group 1, Census Tract 25, Kenosha County, Wisconsin",2016,35,233,124,501,1864,32,9,56,0,2.46E-06,0.017361111,0.115575397,0.061507937,0.248511905,0.924603175,0.015873016,0.027777778
1500000US550590025002,"Block Group 2, Census Tract 25, Kenosha County, Wisconsin",1299,44,98,123,225,1277,1,21,0,0,0,0.033872209,0.075442648,0.094688222,0.173210162,0.983063895,0.000769823,0
1500000US550590026011,"Block Group 1, Census Tract 26.01, Kenosha County, Wisconsin",2509,89,541,313,152,1838,271,0,324,0,0,0.0354723,0.215623754,0.124750897,0.060581905,0.732562774,0.10801116,0.129135114
1500000US550590026012,"Block Group 2, Census Tract 26.01, Kenosha County, Wisconsin",3898,319,884,267,351,3194,222,11,198,0,1.63E-05,0.081836839,0.226782966,0.068496665,0.090046178,0.819394561,0.056952283,0.05079528
1500000US550590026013,"Block Group 3, Census Tract 26.01, Kenosha County, Wisconsin",2855,224,515,118,339,1905,291,0,388,0,2.45E-06,0.078458844,0.180385289,0.041330998,0.118739054,0.667250438,0.101926445,0.135901926
1500000US550590026021,"Block Group 1, Census Tract 26.02, Kenosha County, Wisconsin",4639,144,702,312,1154,4088,91,0,0,0,6.55E-06,0.031041173,0.151325717,0.067255874,0.248760509,0.881224402,0.019616297,0
1500000US550590026022,"Block Group 2, Census Tract 26.02, Kenosha County, Wisconsin",2343,55,431,129,323,2204,15,18,66,0,0,0.023474178,0.183952198,0.055057618,0.137857448,0.940674349,0.006402049,0.028169014
1500000US550590026023,"Block Group 3, Census Tract 26.02, Kenosha County, Wisconsin",865,0,136,38,228,832,15,0,18,0,0,0,0.157225434,0.043930636,0.263583815,0.961849711,0.01734104,0.020809249
1500000US550590026024,"Block Group 4, Census Tract 26.02, Kenosha County, Wisconsin",1860,143,238,167,425,1346,117,0,116,0,5.00E-05,0.07688172,0.127956989,0.089784946,0.228494624,0.723655914,0.062903226,0.062365591
1500000US550590027001,"Block Group 1, Census Tract 27, Kenosha County, Wisconsin",3150,196,548,141,774,2882,46,0,87,0,0,0.062222222,0.173968254,0.044761905,0.245714286,0.914920635,0.014603175,0.027619048
1500000US550590027002,"Block Group 2, Census Tract 27, Kenosha County, Wisconsin",2171,274,319,95,335,2171,0,0,0,0,0,0.12620912,0.146936895,0.043758637,0.154306771,1,0,0
1500000US550590027003,"Block Group 3, Census Tract 27, Kenosha County, Wisconsin",1353,36,63,36,607,1296,39,0,18,0,0,0.026607539,0.046563193,0.026607539,0.448632668,0.957871397,0.028824834,0.013303769
1500000US550590028001,"Block Group 1, Census Tract 28, Kenosha County, Wisconsin",2014,53,228,161,498,1975,5,0,0,0,1.73E-06,0.026315789,0.113207547,0.079940417,0.247269116,0.980635551,0.002482622,0
1500000US550590028002,"Block Group 2, Census Tract 28, Kenosha County, Wisconsin",1148,39,94,73,324,1127,4,0,14,0,2.28E-06,0.033972125,0.081881533,0.06358885,0.282229965,0.981707317,0.003484321,0.012195122
1500000US550590028003,"Block Group 3, Census Tract 28, Kenosha County, Wisconsin",858,61,125,0,240,858,0,0,0,0,0,0.071095571,0.145687646,0,0.27972028,1,0,0
1500000US550590028004,"Block Group 4, Census Tract 28, Kenosha County, Wisconsin",1562,93,179,81,462,1462,0,0,26,0,0,0.059539052,0.114596671,0.051856594,0.295774648,0.935979513,0,0.016645327
1500000US550590028005,"Block Group 5, Census Tract 28, Kenosha County, Wisconsin",1019,42,139,0,276,985,19,0,1,0,1.35E-05,0.041216879,0.136408243,0,0.270853778,0.966633955,0.018645731,0.000981354
1500000US550590029031,"Block Group 1, Census Tract 29.03, Kenosha County, Wisconsin",1719,46,231,128,372,1673,0,0,22,0,0,0.026759744,0.134380454,0.074461896,0.216404887,0.973240256,0,0.012798138
1500000US550590029032,"Block Group 2, Census Tract 29.03, Kenosha County, Wisconsin",1224,62,178,70,210,1224,0,0,0,0,0,0.050653595,0.145424837,0.057189542,0.171568627,1,0,0
1500000US550590029041,"Block Group 1, Census Tract 29.04, Kenosha County, Wisconsin",1489,122,11,230,209,1463,0,0,0,0,2.71E-06,0.081934184,0.007387508,0.154466085,0.14036266,0.982538617,0,0
1500000US550590029042,"Block Group 2, Census Tract 29.04, Kenosha County, Wisconsin",1838,171,146,320,117,1801,0,0,0,0,0,0.093035909,0.079434168,0.174102285,0.063656148,0.979869423,0,0
1500000US550590029043,"Block Group 3, Census Tract 29.04, Kenosha County, Wisconsin",381,24,20,60,67,381,0,0,0,0,0,0.062992126,0.052493438,0.157480315,0.175853018,1,0,0
1500000US550590029044,"Block Group 4, Census Tract 29.04, Kenosha County, Wisconsin",2071,134,183,113,452,1998,0,17,0,4.43E-06,2.33E-06,0.064703042,0.08836311,0.054563013,0.218252052,0.964751328,0,0
1500000US550590029051,"Block Group 1, Census Tract 29.05, Kenosha County, Wisconsin",1301,77,164,38,278,1293,0,0,0,0,4.73E-06,0.059185242,0.126056879,0.029208301,0.213681783,0.993850884,0,0
1500000US550590029052,"Block Group 2, Census Tract 29.05, Kenosha County, Wisconsin",880,0,159,117,155,880,0,0,0,0,0,0,0.180681818,0.132954545,0.176136364,1,0,0
1500000US550590029053,"Block Group 3, Census Tract 29.05, Kenosha County, Wisconsin",1718,80,216,108,352,1641,29,0,15,0,1.36E-06,0.046565774,0.12572759,0.062863795,0.204889406,0.955180442,0.016880093,0.008731083
1500000US550590029061,"Block Group 1, Census Tract 29.06, Kenosha County, Wisconsin",2122,114,196,208,362,2006,44,0,4,0,2.66E-06,0.053722903,0.092365693,0.098020735,0.170593779,0.94533459,0.020735156,0.001885014
1500000US550590029062,"Block Group 2, Census Tract 29.06, Kenosha County, Wisconsin",2983,180,582,155,413,2780,70,0,71,0,4.94E-06,0.060341938,0.195105598,0.051961113,0.138451224,0.931947704,0.023466309,0.023801542
1500000US550590030011,"Block Group 1, Census Tract 30.01, Kenosha County, Wisconsin",857,33,120,43,172,814,0,0,0,0,1.50E-05,0.038506418,0.140023337,0.050175029,0.200700117,0.949824971,0,0
1500000US550590030012,"Block Group 2, Census Tract 30.01, Kenosha County, Wisconsin",1691,39,143,186,205,1660,0,0,13,0,2.10E-06,0.023063276,0.084565346,0.109994086,0.121230041,0.981667652,0,0.007687759
1500000US550590030013,"Block Group 3, Census Tract 30.01, Kenosha County, Wisconsin",1107,67,152,76,229,1107,0,0,0,0,0,0.060523939,0.13730804,0.06865402,0.206865402,1,0,0
1500000US550590030014,"Block Group 4, Census Tract 30.01, Kenosha County, Wisconsin",731,43,95,27,190,730,1,0,0,0,0,0.058823529,0.12995896,0.036935705,0.259917921,0.998632011,0.001367989,0
1500000US550590030021,"Block Group 1, Census Tract 30.02, Kenosha County, Wisconsin",1388,104,197,102,348,1357,7,0,0,0,0,0.074927954,0.141930836,0.073487032,0.250720461,0.977665706,0.005043228,0
1500000US550590030022,"Block Group 2, Census Tract 30.02, Kenosha County, Wisconsin",1808,74,190,148,447,1771,13,0,4,0,2.14E-06,0.040929204,0.105088496,0.081858407,0.247234513,0.979535398,0.007190265,0.002212389
1500000US550590030023,"Block Group 3, Census Tract 30.02, Kenosha County, Wisconsin",1767,27,289,187,364,1756,6,0,0,0,0,0.015280136,0.163554046,0.105829089,0.205998868,0.993774759,0.003395586,0
1500000US550599900000,"Block Group 0, Census Tract 9900, Kenosha County, Wisconsin",0,0,0,0,0,0,0,0,0,,,,,,,,,
1500000US550619601001,"Block Group 1, Census Tract 9601, Kewaunee County, Wisconsin",966,60,126,19,313,924,0,0,10,0,8.57E-06,0.062111801,0.130434783,0.019668737,0.324016563,0.956521739,0,0.010351967
1500000US550619601002,"Block Group 2, Census Tract 9601, Kewaunee County, Wisconsin",829,23,140,47,246,788,24,0,17,0,0,0.02774427,0.168878166,0.056694813,0.296743064,0.950542823,0.028950543,0.020506634
1500000US550619601003,"Block Group 3, Census Tract 9601, Kewaunee County, Wisconsin",1298,15,157,70,456,1259,17,0,0,0,0,0.01155624,0.120955316,0.053929122,0.351309707,0.969953775,0.013097072,0
1500000US550619602001,"Block Group 1, Census Tract 9602, Kewaunee County, Wisconsin",845,45,51,69,256,831,0,0,6,0,0,0.053254438,0.06035503,0.081656805,0.30295858,0.983431953,0,0.007100592
1500000US550619602002,"Block Group 2, Census Tract 9602, Kewaunee County, Wisconsin",1014,45,105,77,229,996,0,2,0,0,8.75E-06,0.044378698,0.103550296,0.075936884,0.225838264,0.982248521,0,0
1500000US550619602003,"Block Group 3, Census Tract 9602, Kewaunee County, Wisconsin",589,8,54,23,216,589,0,0,0,0,0,0.013582343,0.091680815,0.039049236,0.36672326,1,0,0
1500000US550619604001,"Block Group 1, Census Tract 9604, Kewaunee County, Wisconsin",992,40,104,63,215,935,19,0,0,0,1.73E-05,0.040322581,0.10483871,0.063508065,0.216733871,0.942540323,0.019153226,0
1500000US550619604002,"Block Group 2, Census Tract 9604, Kewaunee County, Wisconsin",1497,100,128,137,354,1458,0,0,6,0,0,0.066800267,0.085504342,0.091516366,0.236472946,0.973947896,0,0.004008016
1500000US550619604003,"Block Group 3, Census Tract 9604, Kewaunee County, Wisconsin",2794,195,474,163,573,2698,53,0,10,0,5.12E-07,0.069792412,0.169649248,0.058339298,0.205082319,0.965640659,0.01896922,0.003579098
1500000US550619604004,"Block Group 4, Census Tract 9604, Kewaunee County, Wisconsin",1123,87,129,70,257,1067,9,5,7,0,9.52E-06,0.07747106,0.114870882,0.062333037,0.228851291,0.950133571,0.008014248,0.006233304
1500000US550619604005,"Block Group 5, Census Tract 9604, Kewaunee County, Wisconsin",1277,63,176,120,344,1222,9,0,6,0,9.81E-06,0.049334377,0.137823023,0.093970243,0.269381363,0.956930305,0.007047768,0.004698512
1500000US550619604006,"Block Group 6, Census Tract 9604, Kewaunee County, Wisconsin",1085,58,162,42,265,1064,13,0,0,0,6.80E-06,0.053456221,0.149308756,0.038709677,0.244239631,0.980645161,0.011981567,0
1500000US550619605001,"Block Group 1, Census Tract 9605, Kewaunee County, Wisconsin",1208,72,155,115,310,1192,0,10,0,0,4.11E-06,0.059602649,0.128311258,0.095198675,0.256622517,0.986754967,0,0
1500000US550619605002,"Block Group 2, Census Tract 9605, Kewaunee County, Wisconsin",1192,14,76,64,484,1119,4,0,0,0,1.27E-05,0.011744966,0.063758389,0.053691275,0.406040268,0.938758389,0.003355705,0
1500000US550619605003,"Block Group 3, Census Tract 9605, Kewaunee County, Wisconsin",1118,53,112,73,317,1110,0,0,0,0,0,0.047406082,0.100178891,0.06529517,0.283542039,0.992844365,0,0
1500000US550619605004,"Block Group 4, Census Tract 9605, Kewaunee County, Wisconsin",1096,65,136,69,186,1044,0,37,0,0,0,0.059306569,0.124087591,0.062956204,0.169708029,0.952554745,0,0
1500000US550619605005,"Block Group 5, Census Tract 9605, Kewaunee County, Wisconsin",1464,32,257,38,532,1450,0,0,0,0,6.53E-06,0.021857923,0.175546448,0.025956284,0.363387978,0.990437158,0,0
1500000US550619900000,"Block Group 0, Census Tract 9900, Kewaunee County, Wisconsin",0,0,0,0,0,0,0,0,0,,,,,,,,,
1500000US550630001001,"Block Group 1, Census Tract 1, La Crosse County, Wisconsin",1322,95,276,75,195,872,0,13,211,0,2.69E-05,0.071860817,0.208774584,0.056732224,0.147503782,0.659606657,0,0.159606657
1500000US550630001002,"Block Group 2, Census Tract 1, La Crosse County, Wisconsin",561,103,11,21,191,433,0,0,76,0,0,0.183600713,0.019607843,0.037433155,0.340463458,0.771836007,0,0.135472371
1500000US550630001003,"Block Group 3, Census Tract 1, La Crosse County, Wisconsin",814,113,77,0,161,462,126,0,226,0,0,0.138820639,0.094594595,0,0.197788698,0.567567568,0.154791155,0.277641278
1500000US550630001004,"Block Group 4, Census Tract 1, La Crosse County, Wisconsin",795,11,0,42,220,763,2,0,0,1.58E-06,0,0.013836478,0,0.052830189,0.27672956,0.959748428,0.002515723,0
1500000US550630001005,"Block Group 5, Census Tract 1, La Crosse County, Wisconsin",781,0,0,28,241,676,0,105,0,0,0,0,0,0.035851472,0.308578745,0.865556978,0,0
1500000US550630001006,"Block Group 6, Census Tract 1, La Crosse County, Wisconsin",441,17,50,0,49,398,0,0,43,0,0,0.038548753,0.113378685,0,0.111111111,0.902494331,0,0.097505669
1500000US550630002001,"Block Group 1, Census Tract 2, La Crosse County, Wisconsin",318,21,43,43,48,258,2,0,27,0,0,0.066037736,0.135220126,0.135220126,0.150943396,0.811320755,0.006289308,0.08490566
1500000US550630002002,"Block Group 2, Census Tract 2, La Crosse County, Wisconsin",982,29,44,189,156,871,0,0,66,0,0,0.029531568,0.044806517,0.192464358,0.15885947,0.886965377,0,0.067209776
1500000US550630002003,"Block Group 3, Census Tract 2, La Crosse County, Wisconsin",821,0,212,64,113,780,0,0,41,0,0,0,0.258221681,0.077953715,0.137637028,0.950060901,0,0.049939099
1500000US550630002004,"Block Group 4, Census Tract 2, La Crosse County, Wisconsin",837,24,85,122,54,600,0,52,80,0,0,0.028673835,0.101553166,0.145758662,0.064516129,0.716845878,0,0.09557945
1500000US550630002005,"Block Group 5, Census Tract 2, La Crosse County, Wisconsin",1924,216,172,103,317,1669,154,0,48,0,0,0.112266112,0.089397089,0.053534304,0.164760915,0.867463617,0.08004158,0.024948025
1500000US550630003001,"Block Group 1, Census Tract 3, La Crosse County, Wisconsin",1347,0,9,67,221,1168,48,49,44,0,7.72E-06,0,0.006681514,0.049740163,0.1640683,0.867112101,0.035634744,0.032665182
1500000US550630003002,"Block Group 2, Census Tract 3, La Crosse County, Wisconsin",998,40,167,23,127,725,108,0,61,0,3.92E-05,0.04008016,0.167334669,0.023046092,0.127254509,0.726452906,0.108216433,0.061122244
